timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.092662,-0.143439,0.212795,,,,
0.0003,0,-4,-5,0,0,0,0,0,0.091917,-0.143617,0.212915,-0.087158,0.060842,-0.018981,-0.994154
0.0449,-3,-5,-6,-4,-2,0,0,-3,0.091879,-0.143617,0.212940,-0.085980,0.059830,-0.018733,-0.994322
0.0818,-11,-11,-12,-11,-12,-9,-7,-10,0.091970,-0.143601,0.212829,-0.089935,0.056182,-0.017641,-0.994205
0.1185,-21,-21,-22,-21,-15,-16,-15,-15,0.092609,-0.143396,0.212859,-0.100854,0.090868,-0.034747,-0.990133
0.1544,-31,-33,-32,-32,-18,-19,-18,-18,0.092685,-0.142894,0.213269,-0.087228,0.100758,-0.035172,-0.990456
0.1906,-43,-45,-43,-43,-20,-19,-19,-19,0.092934,-0.142344,0.212762,-0.076385,0.059284,-0.026450,-0.994963
0.2276,-55,-56,-54,-56,-20,-18,-18,-20,0.093456,-0.142246,0.212065,-0.091123,0.029420,-0.015376,-0.995286
0.2645,-66,-68,-66,-67,-20,-19,-20,-20,0.093932,-0.141659,0.212469,-0.065310,0.032291,-0.018379,-0.997173
0.3006,-77,-78,-77,-79,-18,-18,-21,-20,0.094154,-0.141222,0.212671,-0.069519,0.058152,-0.024626,-0.995580
0.3366,-88,-90,-88,-90,-20,-19,-19,-19,0.094533,-0.140659,0.212860,-0.075303,0.069096,-0.026169,-0.994420
0.3735,-99,-101,-98,-101,-20,-18,-19,-19,0.094983,-0.140245,0.212455,-0.062302,0.062419,-0.026645,-0.995747
0.4096,-111,-113,-109,-113,-20,-19,-19,-20,0.095389,-0.139927,0.212656,-0.072416,0.071547,-0.029493,-0.994368
0.4467,-121,-124,-120,-125,-19,-19,-19,-19,0.095876,-0.139447,0.212405,-0.081073,0.048962,-0.021326,-0.995277
0.4835,-131,-136,-131,-135,-17,-19,-19,-19,0.096384,-0.139082,0.212126,-0.077998,0.037143,-0.015261,-0.996144
0.5197,-143,-147,-142,-146,-19,-18,-20,-18,0.096569,-0.138475,0.212266,-0.066383,0.040524,-0.024448,-0.996671
0.5576,-156,-159,-153,-159,-20,-18,-19,-20,0.096976,-0.137993,0.212131,-0.055203,0.043434,-0.023004,-0.997265
0.5945,-167,-171,-163,-171,-19,-19,-19,-20,0.097593,-0.137456,0.212015,-0.064729,0.053585,-0.026712,-0.996105
0.6317,-176,-182,-175,-182,-18,-18,-20,-20,0.098038,-0.137099,0.211973,-0.063045,0.041369,-0.024159,-0.996860
0.6688,-188,-193,-187,-193,-19,-18,-20,-19,0.098363,-0.136526,0.211711,-0.073609,0.035801,-0.024327,-0.996347
0.7055,-201,-205,-197,-205,-21,-19,-19,-20,0.098799,-0.136232,0.211794,-0.068474,0.034042,-0.025273,-0.996752
0.7416,-212,-216,-208,-218,-20,-18,-18,-20,0.099446,-0.135625,0.212198,-0.044793,0.041984,-0.023276,-0.997842
0.7786,-222,-227,-219,-229,-19,-18,-20,-19,0.099783,-0.135370,0.211843,-0.046746,0.034487,-0.022076,-0.998067
0.8144,-232,-238,-230,-241,-18,-18,-20,-21,0.100117,-0.134706,0.211480,-0.035678,0.020511,-0.023243,-0.998882
0.8505,-243,-250,-241,-252,-18,-19,-20,-19,0.100572,-0.133958,0.212471,-0.051718,0.063704,-0.032437,-0.996100
0.8865,-254,-262,-252,-262,-20,-18,-19,-19,0.101077,-0.133890,0.211443,-0.077584,0.035898,-0.024375,-0.996041
0.9226,-267,-273,-263,-273,-21,-18,-19,-19,0.101413,-0.133092,0.211944,-0.027290,0.030628,-0.024097,-0.998868
0.9595,-278,-285,-274,-285,-19,-19,-19,-19,0.101936,-0.132678,0.211187,-0.033046,0.009494,-0.019709,-0.999214
0.9964,-288,-297,-285,-296,-18,-19,-20,-20,0.102050,-0.132347,0.211411,-0.056801,0.019937,-0.018016,-0.998024
1.0327,-299,-308,-297,-307,-19,-18,-20,-19,0.102629,-0.131762,0.211585,-0.042597,0.018674,-0.022003,-0.998676
1.0696,-311,-319,-307,-319,-20,-19,-19,-20,0.103285,-0.131119,0.211324,-0.026379,0.022165,-0.023747,-0.999124
1.1069,-322,-330,-318,-330,-20,-18,-18,-20,0.103849,-0.130952,0.211060,-0.013455,0.014209,-0.013788,-0.999714
1.1435,-334,-341,-329,-342,-20,-18,-20,-20,0.104129,-0.130610,0.210769,-0.020487,0.008167,-0.013890,-0.999660
1.1794,-345,-353,-341,-352,-19,-20,-20,-19,0.104589,-0.129804,0.211306,-0.035722,0.025072,-0.025938,-0.998711
