timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.092583,-0.150283,0.212317,,,,
0.0004,1,-4,0,-1,0,0,0,0,0.091702,-0.149462,0.213050,-0.093648,0.084726,-0.027920,-0.991601
0.0469,3,-5,4,-5,2,0,3,-4,0.091690,-0.149458,0.213102,-0.096713,0.086634,-0.028199,-0.991134
0.0838,11,-11,13,-13,11,-9,13,-11,0.091780,-0.149615,0.213041,-0.092551,0.083092,-0.025532,-0.991906
0.1219,22,-22,22,-23,16,-17,17,-15,0.092474,-0.150089,0.212487,-0.103071,0.057114,-0.022021,-0.992789
0.1601,32,-34,34,-33,18,-19,19,-17,0.092732,-0.150425,0.212762,-0.098687,0.056178,-0.018032,-0.993368
0.1969,44,-46,44,-46,19,-19,19,-20,0.092947,-0.150669,0.212867,-0.105854,0.063135,-0.022169,-0.992128
0.2337,55,-58,56,-57,20,-19,20,-20,0.093463,-0.150942,0.212999,-0.090819,0.063111,-0.024199,-0.993571
0.2695,67,-69,67,-69,20,-19,19,-20,0.093754,-0.151300,0.213385,-0.098957,0.065502,-0.025120,-0.992616
0.3078,79,-80,78,-81,20,-19,20,-20,0.094158,-0.151678,0.212742,-0.116562,0.047282,-0.022940,-0.991792
0.3449,89,-92,89,-92,19,-18,19,-19,0.094700,-0.152157,0.212801,-0.110300,0.047079,-0.019553,-0.992590
0.3816,101,-103,100,-104,20,-18,20,-19,0.095186,-0.152581,0.212764,-0.108655,0.045290,-0.018673,-0.992872
0.4176,112,-114,111,-115,19,-18,19,-20,0.095567,-0.152752,0.213318,-0.108264,0.064513,-0.025400,-0.991702
0.4548,123,-126,121,-127,19,-19,19,-20,0.096042,-0.153170,0.213233,-0.122787,0.052386,-0.021061,-0.990826
0.4916,136,-138,133,-138,20,-19,20,-19,0.096535,-0.153605,0.212695,-0.123892,0.038165,-0.018687,-0.991385
0.5277,147,-149,144,-149,19,-18,20,-18,0.096997,-0.153907,0.213063,-0.111135,0.049638,-0.023754,-0.992281
0.5656,158,-160,155,-161,19,-18,19,-20,0.097464,-0.154281,0.213162,-0.114645,0.051963,-0.022238,-0.991797
0.6016,170,-172,164,-173,19,-19,18,-20,0.098105,-0.154575,0.213268,-0.109598,0.056587,-0.025962,-0.992024
0.6376,181,-183,176,-184,20,-18,19,-20,0.098523,-0.155031,0.213097,-0.119906,0.051730,-0.024462,-0.991135
0.6737,193,-194,187,-195,19,-18,20,-19,0.098992,-0.155597,0.212803,-0.120933,0.038694,-0.018388,-0.991736
0.7110,204,-206,199,-209,19,-19,20,-20,0.099313,-0.155974,0.212583,-0.135731,0.035060,-0.017516,-0.989970
0.7498,216,-218,210,-220,20,-19,20,-20,0.100101,-0.156439,0.213052,-0.139571,0.034725,-0.014367,-0.989499
0.7866,228,-229,221,-232,20,-18,19,-20,0.100649,-0.156890,0.212841,-0.132158,0.043909,-0.023204,-0.989984
0.8237,241,-241,231,-244,20,-19,19,-20,0.101027,-0.157257,0.213118,-0.135665,0.048677,-0.021740,-0.989320
0.8608,251,-253,243,-255,19,-19,20,-19,0.101567,-0.157542,0.213124,-0.115459,0.048326,-0.022919,-0.991871
0.8979,263,-265,254,-267,19,-19,19,-18,0.102268,-0.157997,0.213157,-0.118299,0.050212,-0.023314,-0.991434
0.9346,274,-276,265,-276,19,-18,19,-19,0.102709,-0.158426,0.213139,-0.119751,0.057401,-0.025681,-0.990810
0.9708,285,-288,277,-289,19,-19,19,-20,0.103119,-0.158812,0.212663,-0.130037,0.037525,-0.021137,-0.990573
1.0097,298,-301,288,-300,20,-19,20,-19,0.103527,-0.159204,0.212852,-0.133572,0.038523,-0.021387,-0.990059
1.0466,310,-312,299,-312,19,-18,19,-19,0.103961,-0.159681,0.212757,-0.124097,0.033952,-0.019465,-0.991498
1.0840,321,-323,311,-323,20,-18,19,-19,0.104611,-0.160354,0.212728,-0.133516,0.047466,-0.021538,-0.989675
1.1208,333,-334,321,-335,19,-19,19,-20,0.105129,-0.160869,0.212690,-0.136655,0.054027,-0.022099,-0.988897
1.1578,344,-346,332,-347,20,-19,19,-20,0.105532,-0.161025,0.212557,-0.140237,0.041806,-0.018356,-0.989065
1.1947,356,-357,344,-358,19,-18,19,-19,0.106151,-0.161451,0.212662,-0.141431,0.028951,-0.018471,-0.989352
1.2317,368,-368,355,-369,20,-18,20,-19,0.106537,-0.161915,0.212534,-0.141554,0.025311,-0.016732,-0.989466
