timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103702,-0.142677,0.216080,,,,
0.0005,0,0,0,0,0,0,0,0,0.103778,-0.142862,0.216128,-0.019726,-0.976662,0.206091,-0.057171
0.0402,-2,0,-2,0,-1,0,-1,0,0.103718,-0.142903,0.216027,-0.021666,-0.978332,0.197888,-0.056903
0.0782,-10,0,-10,0,-10,0,-10,0,0.103714,-0.142777,0.216081,-0.021030,-0.978508,0.197162,-0.056636
0.1145,-20,0,-20,0,-15,0,-17,0,0.103734,-0.142324,0.216128,-0.023921,-0.977834,0.201697,-0.050857
0.1522,-31,0,-31,0,-18,0,-18,0,0.103611,-0.141844,0.216002,-0.026084,-0.979873,0.191820,-0.048728
0.1882,-43,0,-42,0,-20,0,-20,0,0.103817,-0.141471,0.216191,-0.024324,-0.978516,0.195749,-0.059979
0.2242,-54,0,-54,0,-19,0,-20,0,0.103688,-0.140873,0.216099,-0.021144,-0.976256,0.203836,-0.070192
0.2602,-65,0,-65,0,-20,0,-20,0,0.103755,-0.140619,0.215792,-0.019227,-0.976067,0.212047,-0.044273
0.2962,-77,0,-77,0,-19,0,-20,0,0.103751,-0.140086,0.215888,-0.024483,-0.972946,0.222227,-0.058233
0.3342,-89,0,-89,0,-20,0,-19,0,0.103741,-0.139833,0.215813,-0.024556,-0.971805,0.226900,-0.059228
0.3703,-100,0,-100,0,-20,0,-19,0,0.103516,-0.139111,0.216342,-0.021130,-0.971394,0.226407,-0.068459
0.4062,-111,0,-111,0,-20,0,-19,0,0.103795,-0.138937,0.216028,-0.020844,-0.977612,0.202725,-0.052365
0.4423,-122,0,-122,0,-19,0,-20,0,0.103846,-0.138468,0.215781,-0.024500,-0.978458,0.199297,-0.047956
0.4784,-133,0,-134,0,-19,0,-19,0,0.103926,-0.138163,0.215383,-0.024775,-0.975296,0.211749,-0.057850
0.5162,-145,0,-145,0,-20,0,-19,0,0.104053,-0.137472,0.215672,-0.020091,-0.969927,0.236257,-0.054956
0.5522,-157,0,-157,0,-20,0,-20,0,0.103971,-0.137024,0.215666,-0.022497,-0.976596,0.204949,-0.061246
0.5902,-170,0,-168,0,-20,0,-20,0,0.103927,-0.136526,0.215643,-0.022005,-0.972466,0.223150,-0.063489
0.6262,-180,0,-180,0,-19,0,-20,0,0.103897,-0.136148,0.215494,-0.022918,-0.973365,0.215873,-0.073715
0.6621,-192,0,-191,0,-20,0,-19,0,0.104017,-0.136086,0.214898,-0.023774,-0.972912,0.224077,-0.051638
0.6984,-203,0,-202,0,-20,0,-20,0,0.103841,-0.135625,0.215294,-0.022835,-0.969064,0.242490,-0.039898
0.7342,-214,0,-213,0,-20,0,-19,0,0.104172,-0.135168,0.215122,-0.024437,-0.966301,0.252758,-0.042181
0.7702,-226,0,-225,0,-21,0,-19,0,0.104369,-0.134735,0.214729,-0.024187,-0.968525,0.242539,-0.050482
0.8082,-237,0,-237,0,-19,0,-20,0,0.104223,-0.133998,0.214941,-0.022331,-0.967878,0.246448,-0.044470
0.8464,-249,0,-249,0,-19,0,-19,0,0.103957,-0.133175,0.215657,-0.021515,-0.967085,0.245984,-0.061448
