timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.092340,-0.151401,0.215424,,,,
0.0005,0,5,0,0,0,0,0,0,0.093024,-0.151118,0.215523,-0.110785,0.076147,-0.021377,-0.990692
0.0423,0,5,0,4,0,0,0,3,0.093018,-0.151104,0.215567,-0.111444,0.076112,-0.021416,-0.990620
0.0790,0,11,0,11,0,7,0,11,0.092997,-0.151092,0.215539,-0.111112,0.075185,-0.020559,-0.990746
0.1151,0,19,0,21,0,13,0,16,0.092814,-0.151019,0.215429,-0.116294,0.076157,-0.023685,-0.990008
0.1511,0,31,0,34,0,18,0,19,0.092066,-0.151148,0.215496,-0.109275,0.079003,-0.020906,-0.990646
0.1923,0,44,0,45,0,20,0,20,0.091529,-0.151125,0.215234,-0.090912,0.081129,-0.027794,-0.992160
0.2281,0,55,0,57,0,19,0,20,0.090818,-0.151144,0.215352,-0.106234,0.083458,-0.024924,-0.990519
0.2642,0,69,0,69,0,19,0,19,0.090322,-0.151129,0.215062,-0.100697,0.059571,-0.018121,-0.992967
0.3050,0,80,0,82,0,18,0,20,0.090082,-0.151181,0.215038,-0.104958,0.063345,-0.018855,-0.992278
0.3413,0,92,0,93,0,18,0,20,0.089595,-0.151187,0.215557,-0.099492,0.087833,-0.024437,-0.990853
0.3784,0,103,0,104,0,19,0,19,0.088915,-0.151414,0.215575,-0.102540,0.098266,-0.025266,-0.989541
0.4152,0,114,0,115,0,19,0,19,0.088551,-0.151362,0.215475,-0.103012,0.099528,-0.028990,-0.989264
0.4521,0,126,0,127,0,18,0,20,0.088165,-0.151253,0.215152,-0.099996,0.087983,-0.023291,-0.990817
0.4892,0,139,0,139,0,19,0,20,0.087721,-0.151439,0.214731,-0.102202,0.081621,-0.015262,-0.991292
0.5250,0,150,0,149,0,18,0,19,0.087117,-0.151340,0.214705,-0.111047,0.076726,-0.012246,-0.990773
0.5612,0,161,0,161,0,18,0,19,0.086617,-0.151458,0.214948,-0.125909,0.086208,-0.022056,-0.988043
0.5992,0,174,0,172,0,20,0,19,0.086617,-0.151458,0.214948,-0.125909,0.086208,-0.022056,-0.988043
0.6361,0,185,0,184,0,19,0,20,0.085451,-0.151282,0.215118,-0.108432,0.090152,-0.024936,-0.989694
