timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.084315,-0.144775,0.212506,,,,
0.0004,0,5,0,0,0,0,0,0,0.084792,-0.145171,0.212090,-0.100378,0.046719,-0.012403,-0.993775
0.0444,-3,5,-2,3,-1,0,-2,3,0.084904,-0.145223,0.211986,-0.099463,0.049905,-0.015424,-0.993669
0.0807,-11,11,-11,12,-11,9,-12,11,0.084856,-0.145140,0.212060,-0.095334,0.049472,-0.015716,-0.994091
0.1206,-22,21,-22,22,-16,15,-17,15,0.084696,-0.144774,0.212567,-0.082330,0.081412,-0.022635,-0.993016
0.1576,-32,32,-33,34,-18,19,-19,18,0.083931,-0.144313,0.212459,-0.076577,0.072556,-0.024630,-0.994115
0.1946,-45,44,-44,46,-20,19,-20,20,0.083283,-0.143865,0.213080,-0.066192,0.111569,-0.032321,-0.991023
0.2313,-56,55,-55,57,-20,18,-19,20,0.083040,-0.143565,0.212238,-0.082899,0.072209,-0.023119,-0.993670
0.2676,-68,68,-66,69,-20,19,-20,20,0.082699,-0.143072,0.212847,-0.064580,0.102085,-0.030537,-0.992207
0.3054,-79,80,-78,80,-18,19,-21,18,0.082313,-0.142663,0.212870,-0.056782,0.107639,-0.027841,-0.992177
0.3419,-89,92,-90,92,-20,19,-20,20,0.081701,-0.142212,0.212607,-0.048517,0.099847,-0.029724,-0.993375
0.3790,-101,103,-99,103,-20,19,-19,20,0.081354,-0.141839,0.211847,-0.072022,0.072140,-0.023501,-0.994513
0.4164,-114,115,-111,114,-20,18,-19,20,0.080823,-0.141530,0.212183,-0.068917,0.086827,-0.024375,-0.993538
0.4526,-123,126,-121,125,-19,18,-19,19,0.080500,-0.141281,0.211999,-0.084410,0.097838,-0.026093,-0.991273
0.4885,-133,138,-132,135,-17,20,-19,17,0.079855,-0.140567,0.212466,-0.061965,0.110593,-0.027695,-0.991546
0.5243,-144,148,-142,146,-19,17,-20,19,0.079247,-0.140351,0.211295,-0.048367,0.060927,-0.018000,-0.996807
0.5605,-157,160,-154,158,-21,18,-19,20,0.078734,-0.139805,0.211864,-0.058974,0.078343,-0.019468,-0.994990
0.5977,-167,171,-164,169,-20,18,-19,19,0.078230,-0.139374,0.211699,-0.063669,0.081353,-0.018059,-0.994486
0.6348,-177,182,-176,179,-18,18,-20,18,0.077850,-0.139085,0.211251,-0.065729,0.080021,-0.018192,-0.994457
0.6723,-189,194,-188,190,-19,19,-20,19,0.077445,-0.138815,0.211425,-0.056577,0.087051,-0.019120,-0.994412
0.7084,-202,205,-197,203,-21,18,-19,21,0.076744,-0.138178,0.211638,-0.073136,0.097321,-0.026983,-0.992195
0.7445,-213,217,-208,214,-20,19,-18,20,0.076299,-0.137717,0.211641,-0.063851,0.115385,-0.028536,-0.990856
0.7825,-224,228,-220,226,-19,18,-19,20,0.075781,-0.137324,0.211746,-0.057828,0.109361,-0.021862,-0.992078
0.8193,-234,240,-231,236,-18,19,-21,18,0.075391,-0.136944,0.211139,-0.062134,0.081508,-0.018180,-0.994568
0.8557,-245,252,-243,247,-19,19,-20,20,0.075132,-0.136494,0.211261,-0.055709,0.098957,-0.027913,-0.993139
0.8934,-257,264,-254,260,-21,18,-19,21,0.074188,-0.135948,0.211353,-0.063316,0.109618,-0.027312,-0.991579
