timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.092410,-0.150935,0.215498,,,,
0.0012,0,5,0,0,0,0,0,0,0.092920,-0.150907,0.215434,-0.112012,0.069403,-0.020772,-0.991063
0.0414,0,5,0,3,0,0,0,3,0.092916,-0.150876,0.215478,-0.110119,0.072014,-0.021691,-0.991069
0.0782,0,10,0,11,0,7,0,11,0.092893,-0.150892,0.215497,-0.109830,0.072693,-0.021569,-0.991054
0.1144,0,19,0,20,0,14,0,15,0.092625,-0.150839,0.215383,-0.119232,0.073095,-0.022918,-0.989907
0.1502,0,30,0,32,0,19,0,19,0.091813,-0.150849,0.215550,-0.104870,0.086234,-0.027064,-0.990370
0.1865,0,43,0,43,0,20,0,19,0.091435,-0.150954,0.215236,-0.087975,0.084675,-0.026351,-0.992167
0.2235,0,55,0,55,0,19,0,20,0.090842,-0.150934,0.215058,-0.106156,0.065881,-0.021455,-0.991933
0.2603,0,66,0,66,0,19,0,20,0.090281,-0.151000,0.215196,-0.104286,0.066767,-0.019668,-0.992109
0.2961,0,77,0,79,0,18,0,19,0.090005,-0.151101,0.215091,-0.106144,0.066629,-0.017273,-0.991966
0.3322,0,88,0,90,0,18,0,20,0.089404,-0.150908,0.215343,-0.102742,0.080184,-0.018364,-0.991301
0.3682,0,100,0,101,0,19,0,19,0.088836,-0.151074,0.215564,-0.112155,0.086120,-0.021140,-0.989726
0.4042,0,111,0,112,0,18,0,19,0.088381,-0.151113,0.215357,-0.101363,0.095619,-0.025268,-0.989921
0.4402,0,123,0,123,0,19,0,19,0.088149,-0.150936,0.215385,-0.095525,0.096416,-0.024427,-0.990445
0.4762,0,134,0,135,0,19,0,19,0.087540,-0.151117,0.215025,-0.111730,0.092554,-0.019618,-0.989225
0.5123,0,146,0,146,0,18,0,20,0.087131,-0.151135,0.214981,-0.103603,0.090243,-0.017183,-0.990367
0.5492,0,157,0,157,0,19,0,19,0.086655,-0.151138,0.214834,-0.108850,0.082442,-0.020891,-0.990413
0.5853,0,169,0,168,0,19,0,19,0.086213,-0.151152,0.214644,-0.122412,0.075430,-0.024157,-0.989314
0.6234,0,181,0,180,0,19,0,20,0.085444,-0.151126,0.215058,-0.110062,0.079245,-0.021597,-0.990525
