timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.084735,-0.150878,0.213164,,,,
0.0005,0,4,0,0,0,0,0,0,0.085138,-0.150620,0.212874,-0.089161,0.079564,-0.026824,-0.992472
0.0445,2,5,4,4,1,0,3,3,0.085141,-0.150607,0.212897,-0.089121,0.079125,-0.026813,-0.992511
0.0805,10,11,11,12,10,9,12,11,0.085089,-0.150726,0.212897,-0.090885,0.080783,-0.025835,-0.992243
0.1166,20,19,22,21,16,14,17,15,0.084925,-0.150872,0.213060,-0.080040,0.086949,-0.030112,-0.992536
0.1538,31,31,32,32,18,19,18,18,0.084818,-0.150974,0.213254,-0.081804,0.096152,-0.030836,-0.991520
0.1906,42,43,42,45,19,19,19,20,0.084313,-0.151607,0.212816,-0.082045,0.083212,-0.022123,-0.992902
0.2274,54,54,54,56,20,18,20,20,0.083814,-0.152111,0.212748,-0.080995,0.085071,-0.023098,-0.992809
0.2636,65,67,65,68,19,19,19,20,0.083288,-0.152409,0.213017,-0.093013,0.098949,-0.029480,-0.990297
0.3018,77,79,77,79,20,19,20,18,0.082901,-0.152845,0.212843,-0.111888,0.092055,-0.026940,-0.989081
0.3385,89,90,87,90,20,19,19,19,0.082512,-0.153194,0.212191,-0.111365,0.051223,-0.013429,-0.992368
0.3747,99,102,98,102,19,18,20,20,0.082004,-0.153641,0.212327,-0.109792,0.044077,-0.008407,-0.992941
0.4116,110,113,109,113,19,18,20,20,0.081751,-0.154270,0.212031,-0.117645,0.065607,-0.014847,-0.990775
0.4487,122,124,120,124,19,18,19,19,0.081159,-0.154521,0.212193,-0.125450,0.074238,-0.020678,-0.989102
0.4859,134,137,131,134,20,19,20,17,0.080667,-0.154964,0.212322,-0.138627,0.066348,-0.022107,-0.987872
0.5224,145,147,142,146,19,17,21,19,0.080467,-0.155462,0.212853,-0.097357,0.105559,-0.026440,-0.989283
