timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.084968,-0.145384,0.212131,,,,
0.0003,0,4,0,0,0,0,0,0,0.085416,-0.145730,0.212849,-0.081905,0.076319,-0.022442,-0.993460
0.0457,-3,5,-3,4,-2,0,-2,3,0.085253,-0.145719,0.213046,-0.086749,0.081434,-0.025608,-0.992566
0.0826,-12,11,-11,12,-12,9,-12,11,0.085179,-0.145642,0.212576,-0.084170,0.071978,-0.025621,-0.993518
0.1198,-21,20,-21,21,-15,15,-16,15,0.085047,-0.145269,0.212268,-0.075106,0.052886,-0.017834,-0.995612
0.1566,-32,32,-33,33,-18,19,-19,18,0.084753,-0.144907,0.212717,-0.081849,0.085289,-0.024770,-0.992680
0.1936,-44,44,-43,45,-20,19,-20,20,0.084112,-0.144549,0.212459,-0.078543,0.075556,-0.021563,-0.993810
0.2304,-56,55,-54,57,-20,18,-19,20,0.083582,-0.144057,0.212906,-0.063142,0.102717,-0.029632,-0.992262
0.2666,-67,68,-66,68,-20,19,-20,20,0.083081,-0.143630,0.212342,-0.079669,0.076868,-0.023000,-0.993587
0.3024,-78,79,-77,78,-18,19,-21,18,0.082747,-0.143331,0.212855,-0.066482,0.102966,-0.031912,-0.991948
0.3387,-88,91,-88,91,-20,19,-19,19,0.082508,-0.142768,0.212812,-0.055399,0.104666,-0.027188,-0.992591
0.3758,-101,102,-99,102,-20,19,-20,20,0.081962,-0.142233,0.212695,-0.043508,0.100645,-0.033279,-0.993413
0.4128,-112,113,-109,113,-20,18,-19,20,0.081292,-0.142055,0.212206,-0.061289,0.079394,-0.022388,-0.994706
0.4498,-122,125,-120,124,-19,18,-19,19,0.081030,-0.141677,0.211903,-0.065024,0.079173,-0.023677,-0.994456
0.4866,-133,137,-132,134,-17,19,-19,17,0.080413,-0.141294,0.212284,-0.075302,0.108226,-0.028161,-0.990870
0.5235,-144,148,-142,146,-19,18,-20,19,0.079929,-0.140688,0.212380,-0.057963,0.111659,-0.028017,-0.991659
0.5594,-156,159,-153,158,-20,18,-19,20,0.079278,-0.140355,0.211305,-0.048067,0.063221,-0.018347,-0.996673
0.5955,-167,170,-163,168,-19,18,-19,19,0.078979,-0.139984,0.211852,-0.060397,0.087193,-0.022712,-0.994099
0.6316,-176,181,-174,177,-18,18,-20,18,0.078344,-0.139521,0.211794,-0.060454,0.080865,-0.021029,-0.994668
0.6676,-188,193,-186,189,-18,19,-20,18,0.078127,-0.139178,0.211446,-0.062249,0.089239,-0.020942,-0.993843
0.7036,-200,204,-196,201,-21,18,-19,21,0.077502,-0.138780,0.211614,-0.072175,0.095129,-0.021871,-0.992604
0.7406,-212,216,-207,213,-20,19,-18,20,0.077108,-0.138475,0.211559,-0.063538,0.096693,-0.022366,-0.993032
0.7776,-222,227,-218,225,-19,18,-19,20,0.076472,-0.137820,0.211716,-0.060201,0.113776,-0.027366,-0.991303
0.8146,-232,239,-230,235,-18,19,-20,18,0.076059,-0.137401,0.211539,-0.060955,0.105386,-0.023303,-0.992288
0.8515,-244,250,-241,246,-18,18,-20,19,0.075638,-0.137081,0.211468,-0.060258,0.099860,-0.020342,-0.992967
0.8875,-255,261,-252,257,-21,18,-20,21,0.075323,-0.136668,0.211039,-0.059053,0.096140,-0.027056,-0.993246
0.9235,-267,273,-262,270,-21,19,-18,21,0.074605,-0.136249,0.211104,-0.074871,0.109000,-0.028195,-0.990817
0.9607,-278,285,-274,280,-19,19,-19,19,0.074023,-0.135628,0.211461,-0.046687,0.118783,-0.025191,-0.991502
0.9975,-288,297,-286,291,-18,19,-20,17,0.073711,-0.135305,0.211143,-0.047862,0.126402,-0.027247,-0.990449
1.0356,-300,308,-297,303,-19,19,-20,20,0.073252,-0.134919,0.210789,-0.040315,0.117690,-0.028554,-0.991821
1.0724,-312,321,-308,315,-20,18,-19,21,0.072827,-0.134706,0.210528,-0.045606,0.108153,-0.023804,-0.992802
1.1087,-323,332,-319,326,-19,18,-18,20,0.072227,-0.133942,0.210752,-0.054700,0.114674,-0.027895,-0.991504
1.1465,-335,343,-329,337,-20,18,-20,19,0.072013,-0.133584,0.210582,-0.049154,0.113910,-0.024744,-0.991966
