timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.092712,-0.150811,0.215387,,,,
0.0006,0,5,0,0,0,0,0,0,0.093053,-0.150786,0.215455,-0.108508,0.072387,-0.021233,-0.991229
0.0427,0,5,0,4,0,0,0,3,0.093054,-0.150790,0.215480,-0.109707,0.071603,-0.021332,-0.991152
0.0807,0,11,0,12,0,7,0,12,0.093002,-0.150810,0.215426,-0.110931,0.070585,-0.020610,-0.991104
0.1188,0,20,-1,22,0,15,0,16,0.092709,-0.150729,0.215425,-0.116197,0.075190,-0.023316,-0.990102
0.1555,0,32,0,34,0,19,0,19,0.091978,-0.150791,0.215424,-0.100537,0.078709,-0.024595,-0.991510
0.1916,0,44,0,45,0,20,0,20,0.091441,-0.150815,0.215327,-0.093885,0.086276,-0.026460,-0.991485
0.2285,0,56,0,57,0,19,0,20,0.090940,-0.150849,0.215034,-0.102979,0.065837,-0.020137,-0.992298
0.2658,0,68,0,68,0,20,0,19,0.090328,-0.150891,0.215064,-0.105456,0.064626,-0.018023,-0.992158
0.3026,0,79,0,81,0,18,0,20,0.089895,-0.150873,0.215255,-0.108734,0.075904,-0.018033,-0.991005
0.3396,0,90,0,93,0,18,0,19,0.089427,-0.150882,0.215493,-0.101944,0.085425,-0.018924,-0.990935
0.3766,0,103,0,104,0,19,0,19,0.088792,-0.151041,0.215456,-0.107852,0.087532,-0.022860,-0.990042
0.4137,0,114,0,115,0,18,0,19,0.088381,-0.151015,0.215347,-0.095865,0.093729,-0.023593,-0.990691
0.4507,0,126,0,127,0,18,0,20,0.088090,-0.150903,0.215389,-0.092753,0.099089,-0.025683,-0.990413
0.4873,0,137,0,138,0,19,0,20,0.087391,-0.151061,0.214917,-0.115184,0.087089,-0.016284,-0.989385
0.5235,0,149,0,149,0,18,0,19,0.087034,-0.151037,0.214965,-0.099739,0.091110,-0.016340,-0.990699
0.5614,0,160,0,160,0,18,0,19,0.086723,-0.151034,0.214770,-0.100303,0.081281,-0.016664,-0.991491
0.5975,0,173,0,172,0,20,0,19,0.086102,-0.151034,0.214681,-0.112411,0.075607,-0.022088,-0.990535
0.6346,0,184,0,184,0,19,0,20,0.085336,-0.151167,0.214393,-0.124953,0.057899,-0.014456,-0.990366
0.6705,0,195,0,195,0,18,0,20,0.084944,-0.151055,0.214673,-0.108387,0.066125,-0.015282,-0.991789
0.7066,0,205,0,207,0,19,0,19,0.084525,-0.151224,0.214477,-0.120754,0.080267,-0.021351,-0.989202
0.7435,0,217,0,218,0,19,0,19,0.084219,-0.151219,0.214783,-0.107666,0.098178,-0.024965,-0.989013
0.7795,0,229,0,229,0,20,0,20,0.083668,-0.151265,0.214964,-0.101929,0.114269,-0.023808,-0.987920
0.8153,0,239,0,241,0,18,0,20,0.083118,-0.151323,0.215127,-0.115212,0.116914,-0.027571,-0.986051
0.8516,0,251,0,252,0,17,0,19,0.082637,-0.151466,0.214824,-0.099455,0.099452,-0.023577,-0.989779
0.8905,0,263,0,264,0,18,0,19,0.081970,-0.151589,0.214557,-0.116814,0.089130,-0.021576,-0.988911
0.9265,0,275,0,275,0,19,0,20,0.081639,-0.151533,0.214590,-0.109992,0.094123,-0.020440,-0.989255
0.9625,0,287,0,287,0,19,0,20,0.081122,-0.151605,0.214613,-0.117224,0.102650,-0.023388,-0.987509
0.9995,0,298,0,298,0,19,0,19,0.080403,-0.151385,0.214520,-0.111124,0.093657,-0.016353,-0.989248
1.0364,0,309,0,308,0,18,0,18,0.079963,-0.151362,0.214496,-0.124729,0.092072,-0.021308,-0.987680
1.0724,0,321,0,322,0,18,0,19,0.079498,-0.151488,0.214227,-0.127060,0.074550,-0.013668,-0.988995
1.1134,0,334,0,334,0,18,0,20,0.079186,-0.151687,0.213849,-0.122117,0.078180,-0.016458,-0.989295
1.1506,0,346,0,346,0,19,0,20,0.078682,-0.151736,0.213938,-0.116853,0.082471,-0.010844,-0.989660
1.1876,0,357,0,356,0,18,0,19,0.078197,-0.151881,0.213766,-0.126345,0.098903,-0.020317,-0.986835
1.2244,0,368,0,368,0,18,0,19,0.077849,-0.151808,0.213952,-0.115471,0.107789,-0.021954,-0.987201
1.2604,0,379,0,379,0,18,0,20,0.077351,-0.151835,0.214138,-0.110089,0.119610,-0.023794,-0.986412
1.2964,0,390,0,390,0,18,0,19,0.076785,-0.151904,0.214275,-0.114507,0.120989,-0.019830,-0.985828
1.3325,0,401,0,401,0,19,0,20,0.076407,-0.151942,0.213787,-0.109583,0.104169,-0.015501,-0.988383
1.3695,0,414,0,411,0,20,0,18,0.076089,-0.151915,0.213903,-0.103899,0.107370,-0.018391,-0.988604
1.4065,0,425,0,422,0,18,0,18,0.075656,-0.151959,0.213839,-0.126065,0.133932,-0.024605,-0.982631
1.4425,0,437,0,435,0,18,0,20,0.075132,-0.151943,0.213966,-0.122963,0.128602,-0.020213,-0.983836
1.4806,0,448,0,446,0,18,0,20,0.074553,-0.151841,0.213686,-0.117613,0.117683,-0.022394,-0.985808
1.5175,0,460,0,457,0,19,0,19,0.073975,-0.151961,0.213849,-0.109614,0.124106,-0.025751,-0.985860
1.5556,0,471,0,467,0,18,0,18,0.073524,-0.151988,0.213845,-0.090272,0.134529,-0.028950,-0.986364
