timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103371,-0.144028,0.215678,,,,
0.0002,0,0,0,0,0,0,0,0,0.103513,-0.144518,0.215496,-0.022055,-0.979864,0.193477,-0.044132
0.0401,-2,0,-2,0,-1,0,-1,0,0.103542,-0.144561,0.215394,-0.022341,-0.980152,0.191659,-0.045490
0.0760,-10,0,-10,0,-10,0,-10,0,0.103557,-0.144519,0.215347,-0.021966,-0.981263,0.186272,-0.044075
0.1120,-19,0,-19,0,-15,0,-16,0,0.103394,-0.143966,0.215559,-0.022482,-0.979289,0.193908,-0.053730
0.1481,-30,0,-30,0,-18,0,-18,0,0.103502,-0.143792,0.215441,-0.022105,-0.980598,0.188485,-0.049123
0.1841,-42,0,-41,0,-19,0,-19,0,0.103516,-0.143331,0.215600,-0.022189,-0.978253,0.200528,-0.048138
0.2203,-53,0,-53,0,-20,0,-19,0,0.103607,-0.142891,0.215636,-0.016666,-0.976975,0.207895,-0.044965
0.2581,-65,0,-65,0,-20,0,-19,0,0.103401,-0.142405,0.215683,-0.020652,-0.977935,0.204599,-0.036814
0.2940,-76,0,-76,0,-19,0,-20,0,0.103383,-0.142043,0.215534,-0.021593,-0.977636,0.203782,-0.047263
0.3300,-87,0,-88,0,-19,0,-19,0,0.103630,-0.141620,0.215489,-0.021152,-0.974840,0.214732,-0.055944
0.3680,-99,0,-99,0,-20,0,-20,0,0.103615,-0.140976,0.215612,-0.022897,-0.974643,0.215689,-0.055002
0.4041,-110,0,-111,0,-20,0,-19,0,0.103823,-0.140994,0.214477,-0.025599,-0.981035,0.184969,-0.051980
0.4402,-121,0,-122,0,-19,0,-20,0,0.103559,-0.140212,0.215649,-0.022830,-0.972360,0.226805,-0.050538
0.4760,-132,0,-133,0,-19,0,-19,0,0.104111,-0.140444,0.214459,-0.023465,-0.969513,0.243286,-0.017483
0.5123,-144,0,-144,0,-20,0,-18,0,0.103865,-0.139639,0.215173,-0.019916,-0.975296,0.216511,-0.039038
0.5481,-156,0,-155,0,-20,0,-20,0,0.103843,-0.139246,0.215066,-0.018168,-0.977529,0.206619,-0.037616
0.5840,-167,0,-167,0,-19,0,-20,0,0.103685,-0.138620,0.215270,-0.020525,-0.976592,0.211129,-0.035646
0.6201,-178,0,-178,0,-19,0,-20,0,0.103713,-0.138332,0.215021,-0.019314,-0.973236,0.225561,-0.039501
0.6560,-190,0,-189,0,-20,0,-19,0,0.103715,-0.137800,0.215152,-0.017256,-0.970049,0.238493,-0.042766
0.6919,-201,0,-201,0,-20,0,-20,0,0.103865,-0.137400,0.214893,-0.021427,-0.970802,0.235556,-0.039978
0.7279,-212,0,-212,0,-20,0,-19,0,0.103656,-0.136609,0.215601,-0.019318,-0.968886,0.236351,-0.070887
0.7660,-225,0,-224,0,-21,0,-19,0,0.103690,-0.136210,0.215313,-0.021553,-0.970508,0.228178,-0.074730
0.8019,-235,0,-235,0,-19,0,-20,0,0.103794,-0.136065,0.214822,-0.021005,-0.970563,0.233841,-0.053703
0.8380,-247,0,-247,0,-19,0,-19,0,0.103915,-0.135776,0.214610,-0.024575,-0.965595,0.256450,-0.035430
0.8759,-258,0,-258,0,-19,0,-19,0,0.103857,-0.135646,0.214337,-0.022549,-0.960696,0.276242,-0.015651
