timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103316,-0.141030,0.215570,,,,
0.0002,0,0,0,0,0,0,0,0,0.103358,-0.141985,0.215853,-0.023207,-0.978928,0.198407,-0.042391
0.0363,0,0,-1,0,0,0,0,0,0.103351,-0.141974,0.215815,-0.021834,-0.977350,0.205808,-0.044195
0.0722,-5,0,-6,0,-5,0,-5,0,0.103381,-0.141921,0.215852,-0.023072,-0.977220,0.206891,-0.041280
0.1082,-14,0,-14,0,-14,0,-13,0,0.103401,-0.141830,0.215677,-0.024453,-0.977145,0.205551,-0.048366
0.1461,-25,0,-25,0,-16,0,-18,0,0.103414,-0.140917,0.216091,-0.019257,-0.976159,0.208031,-0.058867
0.1821,-36,0,-36,0,-19,0,-19,0,0.103376,-0.140753,0.215577,-0.021009,-0.977482,0.200521,-0.062285
0.2184,-48,0,-47,0,-20,0,-19,0,0.103676,-0.140810,0.214882,-0.023866,-0.976584,0.207316,-0.052296
0.2542,-59,0,-58,0,-19,0,-19,0,0.103596,-0.140000,0.215709,-0.024451,-0.971240,0.231067,-0.051997
0.2902,-70,0,-70,0,-20,0,-20,0,0.103926,-0.139932,0.214992,-0.023480,-0.977970,0.202333,-0.045666
0.3262,-81,0,-81,0,-19,0,-20,0,0.103814,-0.139402,0.215463,-0.021798,-0.977196,0.204578,-0.052538
0.3622,-93,0,-92,0,-20,0,-19,0,0.103589,-0.138833,0.215506,-0.019764,-0.977940,0.202684,-0.046496
0.3982,-104,0,-104,0,-19,0,-20,0,0.103439,-0.138634,0.215256,-0.014800,-0.971003,0.236566,-0.031165
0.4342,-115,0,-115,0,-19,0,-20,0,0.103591,-0.138092,0.215228,-0.017896,-0.968408,0.245717,-0.038585
0.4702,-125,0,-126,0,-18,0,-19,0,0.103813,-0.137539,0.215341,-0.020362,-0.969737,0.240060,-0.039595
0.5062,-137,0,-137,0,-20,0,-19,0,0.103710,-0.136977,0.215737,-0.018088,-0.969669,0.236418,-0.059344
0.5422,-149,0,-148,0,-20,0,-19,0,0.103761,-0.136501,0.215731,-0.020041,-0.971094,0.229105,-0.063926
0.5781,-161,0,-160,0,-20,0,-20,0,0.103797,-0.136169,0.215492,-0.022193,-0.971241,0.225895,-0.071899
