timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.106547,-0.148023,0.215900,,,,
0.0004,0,0,2,0,0,0,0,0,0.106455,-0.147694,0.215702,-0.087254,0.014863,-0.011742,-0.996006
0.0434,2,0,4,0,1,0,2,0,0.106537,-0.147824,0.215598,-0.100379,0.005830,-0.007099,-0.994907
0.0794,9,0,12,0,9,0,10,0,0.106434,-0.147903,0.215531,-0.100351,0.010896,-0.009964,-0.994843
0.1155,20,0,21,0,16,0,15,0,0.106539,-0.148071,0.216021,-0.086739,0.021854,-0.016019,-0.995862
0.1515,31,0,31,0,19,0,18,0,0.106351,-0.148475,0.216181,-0.098888,0.044729,-0.020540,-0.993881
0.1875,42,0,42,0,20,0,18,0,0.106232,-0.148874,0.216177,-0.100323,0.045491,-0.017375,-0.993763
0.2247,54,0,53,0,20,0,18,0,0.106205,-0.149265,0.215930,-0.086095,0.036684,-0.016405,-0.995476
0.2616,66,0,65,0,20,0,20,0,0.106281,-0.149893,0.216072,-0.091205,0.044184,-0.020111,-0.994648
0.2995,77,0,76,0,19,0,20,0,0.106288,-0.150201,0.216354,-0.095094,0.051141,-0.021474,-0.993922
0.3355,89,0,88,0,19,0,20,0,0.106299,-0.150437,0.216474,-0.091202,0.043501,-0.018422,-0.994711
0.3715,99,0,98,0,19,0,20,0,0.106326,-0.150978,0.216623,-0.095211,0.046698,-0.022740,-0.994101
0.4075,112,0,108,0,19,0,17,0,0.106463,-0.151349,0.216696,-0.107277,0.050170,-0.018596,-0.992788
0.4435,123,0,120,0,19,0,20,0,0.106509,-0.151643,0.216522,-0.105631,0.045232,-0.016115,-0.993245
0.4796,134,0,131,0,20,0,20,0,0.106466,-0.152074,0.216125,-0.120967,0.024092,-0.013100,-0.992278
0.5176,147,0,143,0,21,0,20,0,0.106412,-0.152493,0.216243,-0.102157,0.028848,-0.018635,-0.994175
0.5545,158,0,154,0,19,0,19,0,0.106506,-0.153048,0.216018,-0.109839,0.026004,-0.019269,-0.993422
0.5916,169,0,164,0,19,0,19,0,0.106518,-0.153573,0.216014,-0.114750,0.033851,-0.018359,-0.992648
0.6286,181,0,176,0,19,0,19,0,0.106537,-0.153958,0.216242,-0.110775,0.032457,-0.016071,-0.993185
0.6657,194,0,187,0,20,0,20,0,0.106538,-0.154299,0.216442,-0.113650,0.035422,-0.018178,-0.992723
0.7024,205,0,198,0,21,0,20,0,0.106383,-0.154732,0.216557,-0.105197,0.050014,-0.017084,-0.993046
0.7396,216,0,210,0,19,0,18,0,0.106213,-0.155199,0.216349,-0.113504,0.042023,-0.015812,-0.992522
0.7776,228,0,221,0,19,0,19,0,0.106090,-0.155614,0.216140,-0.120372,0.036373,-0.017248,-0.991912
0.8147,239,0,232,0,19,0,20,0,0.106233,-0.156190,0.216057,-0.119460,0.043716,-0.023250,-0.991604
0.8518,251,0,244,0,19,0,20,0,0.106199,-0.156773,0.216025,-0.113842,0.034764,-0.015699,-0.992766
0.8899,263,0,256,0,19,0,20,0,0.106200,-0.157141,0.216116,-0.117211,0.040569,-0.014181,-0.992177
0.9274,274,0,267,0,20,0,18,0,0.106186,-0.157467,0.216163,-0.123062,0.033585,-0.009691,-0.991783
0.9637,286,0,278,0,20,0,21,0,0.106160,-0.157890,0.216377,-0.139913,0.035592,-0.011811,-0.989453
1.0016,299,0,290,0,19,0,20,0,0.106023,-0.158373,0.216687,-0.140409,0.048582,-0.017450,-0.988747
1.0386,310,0,300,0,19,0,19,0,0.106198,-0.159022,0.216540,-0.143416,0.057662,-0.015913,-0.987853
1.0765,322,0,312,0,20,0,19,0,0.106360,-0.159286,0.216610,-0.133540,0.059483,-0.020729,-0.989040
1.1135,335,0,322,0,21,0,19,0,0.106241,-0.159613,0.216298,-0.129111,0.043716,-0.019420,-0.990476
1.1515,346,0,335,0,19,0,19,0,0.106368,-0.160297,0.215979,-0.143601,0.031537,-0.017814,-0.988973
1.1906,357,0,346,0,19,0,20,0,0.106242,-0.160752,0.215845,-0.156198,0.024207,-0.010966,-0.987368
1.2286,369,0,358,0,18,0,20,0,0.105965,-0.161159,0.216308,-0.148068,0.056169,-0.019359,-0.987191
1.2655,380,0,369,0,19,0,18,0,0.106124,-0.161491,0.216437,-0.137301,0.049534,-0.020628,-0.989075
1.3045,392,0,380,0,19,0,20,0,0.105965,-0.161926,0.216462,-0.135880,0.062613,-0.020736,-0.988527
1.3415,404,0,392,0,20,0,20,0,0.106017,-0.162367,0.215885,-0.143877,0.038298,-0.014367,-0.988750
1.3784,415,0,403,0,19,0,20,0,0.105908,-0.162786,0.215784,-0.150456,0.034959,-0.011437,-0.987932
1.4156,427,0,414,0,18,0,20,0,0.105988,-0.163309,0.215893,-0.156460,0.035233,-0.012925,-0.986971
1.4524,438,0,424,0,19,0,19,0,0.105793,-0.163736,0.215925,-0.153117,0.028246,-0.015363,-0.987685
1.4884,450,0,434,0,21,0,19,0,0.105880,-0.164183,0.215853,-0.154386,0.037572,-0.015734,-0.987171
1.5255,463,0,446,0,21,0,20,0,0.105870,-0.164592,0.215995,-0.151757,0.045633,-0.017506,-0.987209
1.5624,473,0,457,0,18,0,19,0,0.105848,-0.164942,0.215938,-0.159858,0.030604,-0.006006,-0.986647
1.5985,485,0,468,0,19,0,20,0,0.105786,-0.165271,0.216055,-0.166745,0.031522,-0.008468,-0.985460
1.6353,497,0,479,0,20,0,20,0,0.105831,-0.165902,0.215949,-0.165344,0.040010,-0.011305,-0.985359
1.6725,508,0,490,0,20,0,20,0,0.105664,-0.166519,0.216247,-0.164958,0.061801,-0.017583,-0.984205
1.7084,519,0,500,0,19,0,20,0,0.105676,-0.166679,0.215974,-0.160076,0.050329,-0.017356,-0.985668
1.7444,529,0,511,0,18,0,20,0,0.105870,-0.167083,0.215807,-0.161131,0.049739,-0.017930,-0.985516
1.7814,542,0,523,0,20,0,20,0,0.105701,-0.167339,0.215734,-0.150539,0.047759,-0.022822,-0.987186
1.8185,554,0,533,0,20,0,19,0,0.105532,-0.167806,0.215736,-0.160496,0.054892,-0.020212,-0.985302
1.8554,565,0,545,0,20,0,20,0,0.105502,-0.168397,0.215363,-0.175437,0.042213,-0.010448,-0.983530
1.8923,576,0,556,0,19,0,21,0,0.105557,-0.168727,0.215547,-0.178343,0.037997,-0.009206,-0.983191
1.9285,588,0,566,0,19,0,19,0,0.105256,-0.169227,0.215407,-0.178900,0.029687,-0.006132,-0.983400
1.9644,599,0,576,0,20,0,19,0,0.105238,-0.169561,0.215200,-0.183868,0.020694,-0.011806,-0.982662
2.0014,611,0,588,0,20,0,19,0,0.105332,-0.169958,0.215461,-0.186454,0.036144,-0.012508,-0.981719
2.0383,624,0,598,0,21,0,19,0,0.105305,-0.170419,0.215764,-0.181041,0.053175,-0.015838,-0.981909
2.0743,635,0,610,0,18,0,20,0,0.105187,-0.170734,0.215616,-0.180080,0.037422,-0.015505,-0.982818
2.1114,646,0,621,0,19,0,20,0,0.105211,-0.171058,0.215831,-0.187510,0.049855,-0.014433,-0.980891
2.1483,657,0,632,0,19,0,20,0,0.105059,-0.171666,0.215278,-0.189484,0.044472,-0.016180,-0.980743
2.1846,669,0,643,0,20,0,20,0,0.105041,-0.171952,0.215294,-0.177363,0.042614,-0.016660,-0.983081
2.2214,680,0,654,0,19,0,19,0,0.105103,-0.172432,0.214700,-0.186671,0.034937,-0.011601,-0.981733
2.2583,691,0,665,0,19,0,19,0,0.105153,-0.172729,0.214871,-0.184749,0.037382,-0.013177,-0.981986
2.2946,703,0,676,0,20,0,20,0,0.104920,-0.172991,0.215234,-0.185954,0.051579,-0.012431,-0.981125
2.3314,715,0,686,0,20,0,19,0,0.105071,-0.173687,0.215262,-0.191928,0.053204,-0.012112,-0.979891
2.3677,726,0,698,0,20,0,20,0,0.104983,-0.174115,0.215299,-0.195344,0.058846,-0.011564,-0.978900
2.4042,736,0,709,0,18,0,19,0,0.104925,-0.174414,0.215521,-0.193905,0.058486,-0.016298,-0.979140
2.4402,749,0,720,0,19,0,20,0,0.104876,-0.174640,0.214865,-0.202991,0.035976,-0.015459,-0.978398
2.4762,761,0,730,0,21,0,19,0,0.105026,-0.174833,0.214744,-0.193004,0.034715,-0.014787,-0.980472
2.5122,772,0,741,0,20,0,19,0,0.105185,-0.175380,0.214606,-0.201327,0.044866,-0.015308,-0.978376
2.5483,783,0,752,0,19,0,20,0,0.105211,-0.175671,0.214757,-0.199712,0.054410,-0.017609,-0.978184
2.5855,794,0,763,0,18,0,20,0,0.105218,-0.176164,0.214730,-0.200401,0.055336,-0.015936,-0.978020
2.6222,805,0,774,0,19,0,19,0,0.104824,-0.176387,0.214610,-0.216460,0.047817,-0.009101,-0.975077
2.6583,818,0,786,0,20,0,20,0,0.104491,-0.176723,0.214614,-0.229260,0.043748,-0.006912,-0.972357
2.6943,830,0,796,0,20,0,19,0,0.104420,-0.176999,0.214589,-0.227823,0.041448,-0.006799,-0.972796
2.7304,840,0,807,0,19,0,19,0,0.105085,-0.177821,0.214509,-0.210334,0.073444,-0.019814,-0.974666
2.7674,851,0,819,0,18,0,19,0,0.105013,-0.178102,0.214385,-0.207784,0.074464,-0.016373,-0.975199
2.8033,863,0,830,0,20,0,21,0,0.104933,-0.178377,0.214217,-0.209219,0.068235,-0.013874,-0.975387
2.8393,875,0,841,0,21,0,20,0,0.104935,-0.178609,0.214036,-0.217945,0.056818,-0.014649,-0.974196
2.8755,886,0,852,0,20,0,18,0,0.105231,-0.179062,0.213994,-0.209930,0.062325,-0.018871,-0.975545
2.9123,896,0,862,0,18,0,19,0,0.105175,-0.179313,0.214024,-0.198178,0.055315,-0.017235,-0.978452
2.9485,908,0,874,0,20,0,19,0,0.105244,-0.179910,0.213473,-0.202762,0.025018,-0.013404,-0.978817
2.9863,921,0,885,0,20,0,20,0,0.105168,-0.180357,0.213470,-0.212946,0.033939,-0.004817,-0.976462
3.0224,932,0,896,0,20,0,19,0,0.104979,-0.180672,0.213567,-0.219572,0.035822,-0.007280,-0.974911
3.0605,945,0,908,0,20,0,19,0,0.104704,-0.180983,0.213434,-0.211575,0.039445,-0.011657,-0.976496
3.0975,957,0,920,0,19,0,19,0,0.104750,-0.181252,0.213303,-0.216492,0.042000,-0.010095,-0.975328
3.1354,969,0,931,0,20,0,19,0,0.104818,-0.181574,0.213251,-0.221957,0.042456,-0.008516,-0.974094
3.1713,980,0,942,0,20,0,20,0,0.104725,-0.182077,0.213312,-0.223595,0.051516,-0.008229,-0.973285
3.2074,992,0,953,0,20,0,19,0,0.104590,-0.182415,0.213280,-0.227623,0.059331,-0.011293,-0.971874
3.2446,1002,0,964,0,19,0,19,0,0.104822,-0.182766,0.213165,-0.224903,0.053511,-0.014071,-0.972809
3.2814,1014,0,975,0,20,0,20,0,0.104894,-0.183036,0.213031,-0.224887,0.059804,-0.019025,-0.972362
3.3173,1025,0,987,0,19,0,20,0,0.104947,-0.183440,0.212944,-0.230574,0.059036,-0.019596,-0.971065
3.3533,1037,0,999,0,20,0,20,0,0.105190,-0.183734,0.213052,-0.227864,0.065125,-0.017880,-0.971348
3.3900,1048,0,1009,0,20,0,19,0,0.105109,-0.184157,0.213142,-0.232151,0.073723,-0.010410,-0.969826
3.4264,1059,0,1021,0,19,0,19,0,0.105321,-0.184402,0.212485,-0.245615,0.039687,-0.009671,-0.968507
3.4632,1072,0,1032,0,20,0,20,0,0.105237,-0.184685,0.212492,-0.242739,0.048835,-0.006790,-0.968838
3.4992,1083,0,1044,0,20,0,20,0,0.105222,-0.185050,0.212829,-0.232865,0.065405,-0.006046,-0.970288
3.5352,1095,0,1054,0,20,0,19,0,0.105058,-0.185268,0.212125,-0.257904,0.042464,-0.008197,-0.965202
3.5713,1106,0,1067,0,19,0,20,0,0.104804,-0.185441,0.211636,-0.266191,0.031944,-0.003628,-0.963384
3.6083,1117,0,1079,0,19,0,19,0,0.104866,-0.186185,0.211755,-0.245341,0.043087,-0.011598,-0.968409
3.6455,1130,0,1090,0,20,0,20,0,0.104964,-0.186586,0.211953,-0.250510,0.051874,-0.011166,-0.966659
3.6836,1143,0,1102,0,20,0,20,0,0.105068,-0.186852,0.211898,-0.254152,0.040370,-0.005647,-0.966305
3.7205,1154,0,1114,0,20,0,19,0,0.105289,-0.187386,0.211652,-0.255420,0.050260,-0.009063,-0.965480
3.7575,1165,0,1125,0,19,0,19,0,0.105438,-0.187629,0.211358,-0.248861,0.039180,-0.010942,-0.967685
3.7944,1177,0,1137,0,20,0,19,0,0.105396,-0.187887,0.211351,-0.255434,0.042246,-0.012442,-0.965823
3.8312,1188,0,1148,0,19,0,20,0,0.105607,-0.188158,0.211378,-0.246414,0.043235,-0.014258,-0.968095
3.8673,1199,0,1159,0,20,0,19,0,0.105687,-0.188561,0.211661,-0.251164,0.062582,-0.019172,-0.965729
3.9045,1209,0,1170,0,19,0,19,0,0.105599,-0.188880,0.211038,-0.265026,0.043708,-0.008774,-0.963210
3.9415,1221,0,1182,0,19,0,19,0,0.105554,-0.189178,0.211190,-0.254238,0.046515,-0.009063,-0.965980
3.9783,1233,0,1195,0,19,0,20,0,0.105457,-0.189495,0.211206,-0.269610,0.047701,-0.008540,-0.961749
4.0141,1244,0,1206,0,20,0,20,0,0.105528,-0.189790,0.211279,-0.275187,0.057152,-0.005016,-0.959677
4.0504,1256,0,1217,0,21,0,19,0,0.105444,-0.190057,0.211284,-0.280736,0.059313,-0.002610,-0.957947
4.0894,1268,0,1230,0,19,0,20,0,0.105082,-0.190752,0.211132,-0.262225,0.058332,-0.004963,-0.963229
4.1262,1279,0,1241,0,19,0,20,0,0.105154,-0.191161,0.210719,-0.265050,0.063696,-0.006265,-0.962108
4.1624,1291,0,1253,0,20,0,20,0,0.105084,-0.191687,0.211172,-0.259093,0.070805,-0.008966,-0.963212
4.1994,1303,0,1265,0,20,0,20,0,0.104690,-0.191821,0.210852,-0.270984,0.047927,-0.003600,-0.961383
4.2366,1314,0,1276,0,20,0,19,0,0.105068,-0.191970,0.210420,-0.266288,0.048693,-0.009014,-0.962621
4.2733,1325,0,1288,0,19,0,20,0,0.104659,-0.192329,0.210416,-0.290454,0.030511,0.003032,-0.956398
4.3104,1336,0,1299,0,20,0,19,0,0.104677,-0.192820,0.210374,-0.284195,0.037289,0.000210,-0.958041
4.3472,1348,0,1310,0,20,0,19,0,0.104746,-0.193045,0.210248,-0.284496,0.043713,0.000117,-0.957680
4.3833,1359,0,1321,0,19,0,19,0,0.104723,-0.193308,0.210247,-0.282890,0.052764,-0.001719,-0.957699
4.4207,1370,0,1334,0,19,0,19,0,0.104465,-0.193526,0.210194,-0.286726,0.054352,-0.004698,-0.956458
4.4572,1382,0,1346,0,19,0,20,0,0.104346,-0.194019,0.209654,-0.293158,0.050561,-0.004382,-0.954716
4.4944,1393,0,1357,0,19,0,20,0,0.104329,-0.194549,0.209504,-0.280305,0.054843,-0.008153,-0.958308
4.5312,1404,0,1368,0,20,0,19,0,0.104366,-0.194721,0.209526,-0.275710,0.065147,-0.009973,-0.958979
4.5675,1416,0,1380,0,20,0,18,0,0.104302,-0.194967,0.209248,-0.276325,0.049836,-0.007375,-0.959743
4.6044,1427,0,1392,0,19,0,19,0,0.104472,-0.195324,0.209152,-0.287649,0.052982,-0.008919,-0.956228
4.6412,1439,0,1405,0,19,0,21,0,0.104444,-0.195702,0.209059,-0.306063,0.055750,-0.005765,-0.950360
4.6772,1449,0,1417,0,19,0,20,0,0.104636,-0.196374,0.209595,-0.285685,0.083788,-0.012138,-0.954576
