timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.104210,-0.146902,0.216624,,,,
0.0002,0,-4,0,0,0,0,0,0,0.103937,-0.146944,0.216663,-0.093834,0.068943,-0.024783,-0.992889
0.0400,0,-5,0,-1,0,0,0,-1,0.103881,-0.146970,0.216589,-0.096942,0.064722,-0.021994,-0.992940
0.0758,0,-10,0,-10,0,-7,0,-11,0.104100,-0.146895,0.216578,-0.090532,0.064283,-0.021042,-0.993594
0.1119,0,-20,0,-22,0,-16,0,-18,0.104412,-0.146847,0.216756,-0.090673,0.072900,-0.023419,-0.992933
0.1519,0,-33,0,-34,0,-18,0,-20,0.104853,-0.146721,0.216251,-0.083798,0.047851,-0.021784,-0.995095
0.1878,0,-44,0,-45,0,-19,0,-19,0.105296,-0.146805,0.216047,-0.092175,0.034762,-0.018820,-0.994958
0.2238,0,-55,0,-57,0,-19,0,-20,0.105817,-0.146949,0.215923,-0.106418,0.038799,-0.021029,-0.993342
0.2598,0,-68,0,-70,0,-19,0,-20,0.106496,-0.147105,0.216186,-0.120395,0.030835,-0.012830,-0.992164
0.2998,0,-80,0,-82,0,-18,0,-19,0.106920,-0.147119,0.216132,-0.120036,0.026539,-0.013017,-0.992329
0.3358,0,-92,0,-94,0,-18,0,-19,0.107330,-0.147052,0.216284,-0.102228,0.029471,-0.015533,-0.994203
0.3759,0,-104,0,-105,0,-19,0,-19,0.107861,-0.146945,0.216396,-0.094096,0.037468,-0.019250,-0.994672
0.4118,0,-115,0,-117,0,-19,0,-20,0.108365,-0.146859,0.216574,-0.090131,0.048444,-0.016294,-0.994618
0.4479,0,-126,0,-129,0,-18,0,-19,0.108688,-0.146817,0.216088,-0.100693,0.025304,-0.017659,-0.994439
0.4838,0,-137,0,-140,0,-18,0,-20,0.109012,-0.147149,0.216003,-0.124713,0.025107,-0.016603,-0.991736
0.5199,0,-149,0,-153,0,-18,0,-19,0.109785,-0.146937,0.216282,-0.119390,0.033502,-0.015437,-0.992162
0.5598,0,-162,0,-164,0,-19,0,-19,0.110289,-0.146886,0.216144,-0.110465,0.016310,-0.013058,-0.993661
0.5958,0,-173,0,-176,0,-19,0,-19,0.110766,-0.146771,0.216206,-0.110368,0.031009,-0.020546,-0.993194
0.6318,0,-184,0,-187,0,-19,0,-20,0.111202,-0.147058,0.216229,-0.118980,0.016587,-0.013767,-0.992663
