timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.091346,-0.144268,0.212888,,,,
0.0004,0,-4,-5,0,0,0,0,0,0.090975,-0.144462,0.212853,-0.092354,0.052768,-0.021885,-0.994086
0.0454,-3,-4,-6,-4,-2,0,0,-4,0.091025,-0.144417,0.212904,-0.095653,0.057492,-0.024358,-0.993455
0.0824,-11,-11,-12,-12,-12,-9,-8,-10,0.091056,-0.144354,0.212910,-0.095493,0.056849,-0.024125,-0.993513
0.1194,-21,-22,-22,-22,-15,-16,-15,-16,0.091378,-0.144315,0.212688,-0.106163,0.066714,-0.028418,-0.991701
0.1564,-32,-34,-33,-33,-18,-19,-18,-19,0.092146,-0.143764,0.212765,-0.097915,0.079200,-0.027440,-0.991659
0.1932,-44,-45,-44,-44,-20,-19,-20,-19,0.092385,-0.143353,0.212953,-0.097786,0.089566,-0.033822,-0.990592
0.2293,-56,-57,-55,-56,-20,-19,-19,-20,0.092708,-0.142659,0.213172,-0.086146,0.069368,-0.025306,-0.993542
0.2672,-67,-68,-66,-68,-19,-19,-20,-20,0.093071,-0.142255,0.212681,-0.077007,0.049700,-0.021207,-0.995565
0.3032,-78,-79,-78,-80,-18,-19,-20,-20,0.093420,-0.142092,0.212445,-0.089310,0.042303,-0.020593,-0.994892
0.3402,-89,-91,-89,-91,-20,-18,-19,-19,0.093877,-0.141623,0.212301,-0.064023,0.038832,-0.020541,-0.996981
0.3772,-101,-102,-99,-103,-20,-18,-19,-19,0.094106,-0.140886,0.213033,-0.081982,0.067323,-0.027776,-0.993969
0.4143,-112,-113,-111,-115,-19,-18,-19,-20,0.094694,-0.140495,0.212726,-0.064517,0.060393,-0.023520,-0.995810
0.4514,-122,-125,-122,-126,-19,-19,-19,-20,0.095140,-0.140152,0.212590,-0.068959,0.069238,-0.028697,-0.994800
0.4885,-133,-137,-133,-137,-18,-19,-19,-19,0.095677,-0.139559,0.212684,-0.069069,0.061272,-0.026199,-0.995384
0.5252,-144,-149,-144,-148,-19,-18,-20,-18,0.095797,-0.139272,0.212069,-0.074537,0.035109,-0.021413,-0.996370
0.5632,-157,-161,-155,-161,-20,-18,-19,-20,0.096344,-0.138653,0.212288,-0.071068,0.040915,-0.024141,-0.996340
0.6011,-168,-172,-165,-172,-19,-19,-19,-20,0.096755,-0.138197,0.212493,-0.062821,0.043037,-0.026144,-0.996754
0.6372,-178,-184,-177,-184,-18,-19,-20,-20,0.097179,-0.137698,0.212324,-0.060458,0.048094,-0.025966,-0.996673
0.6744,-190,-195,-189,-196,-19,-18,-20,-19,0.097684,-0.137315,0.212066,-0.065278,0.055247,-0.029022,-0.995914
0.7111,-202,-206,-199,-207,-22,-18,-19,-20,0.098046,-0.136971,0.211889,-0.062445,0.039509,-0.023633,-0.996986
0.7473,-214,-218,-209,-220,-20,-19,-17,-20,0.098448,-0.136476,0.211887,-0.073422,0.040117,-0.024447,-0.996194
0.7841,-224,-228,-221,-232,-19,-18,-20,-20,0.099050,-0.136068,0.211805,-0.062620,0.035245,-0.022707,-0.997156
0.8201,-234,-240,-232,-243,-18,-19,-20,-21,0.099551,-0.135488,0.212149,-0.039617,0.037961,-0.022499,-0.998240
0.8561,-245,-251,-243,-254,-18,-19,-20,-19,0.099858,-0.135021,0.211583,-0.037290,0.020649,-0.021096,-0.998868
0.8923,-256,-264,-254,-265,-20,-19,-19,-18,0.100283,-0.134170,0.212085,-0.052224,0.030270,-0.023557,-0.997899
0.9291,-268,-275,-264,-275,-21,-18,-19,-19,0.100779,-0.133923,0.211862,-0.064833,0.045648,-0.026714,-0.996494
0.9654,-280,-287,-276,-287,-20,-19,-20,-20,0.101281,-0.133574,0.211334,-0.063286,0.027095,-0.021713,-0.997391
1.0022,-289,-298,-288,-297,-17,-19,-20,-19,0.101806,-0.133012,0.211423,-0.027598,0.022367,-0.022968,-0.999105
1.0382,-301,-309,-299,-309,-20,-18,-20,-19,0.102208,-0.132570,0.211119,-0.032676,0.008826,-0.018177,-0.999262
1.0762,-313,-321,-310,-321,-21,-19,-19,-19,0.102430,-0.131893,0.211930,-0.028174,0.036744,-0.029155,-0.998502
1.1133,-324,-332,-320,-332,-19,-19,-18,-20,0.102988,-0.131446,0.211756,-0.025031,0.026686,-0.028217,-0.998932
1.1501,-336,-343,-332,-344,-20,-19,-20,-20,0.103617,-0.131092,0.211304,-0.022543,0.016495,-0.016921,-0.999467
1.1862,-347,-355,-344,-355,-19,-18,-20,-19,0.103937,-0.130903,0.210659,-0.025800,-0.001994,-0.010804,-0.999607
1.2233,-359,-365,-354,-367,-20,-18,-21,-19,0.104319,-0.130345,0.210836,-0.023489,0.003008,-0.017160,-0.999572
1.2592,-369,-376,-365,-379,-20,-18,-18,-20,0.104739,-0.129587,0.211590,-0.021421,0.031989,-0.031377,-0.998766
1.2974,-381,-389,-377,-391,-20,-19,-19,-20,0.105191,-0.129069,0.211521,-0.009376,0.027624,-0.026717,-0.999217
1.3342,-392,-401,-388,-402,-19,-19,-20,-19,0.105799,-0.128775,0.211069,-0.014330,0.008881,-0.018597,-0.999685
1.3712,-404,-412,-399,-414,-19,-18,-20,-19,0.106364,-0.128219,0.210937,-0.023367,0.025456,-0.024484,-0.999103
1.4072,-415,-424,-411,-426,-20,-19,-20,-19,0.106791,-0.127754,0.210970,-0.028432,0.026489,-0.026336,-0.998898
1.4464,-427,-436,-422,-437,-20,-18,-18,-19,0.107265,-0.127203,0.210904,-0.008730,0.017191,-0.028206,-0.999416
1.4831,-439,-447,-434,-449,-20,-18,-20,-20,0.107611,-0.126955,0.210761,-0.008224,0.009650,-0.024723,-0.999614
1.5193,-449,-457,-444,-459,-18,-19,-20,-19,0.108068,-0.126395,0.210892,-0.001046,0.026188,-0.026666,-0.999301
1.5552,-460,-469,-456,-472,-19,-18,-20,-19,0.108565,-0.126134,0.210431,-0.010360,0.004099,-0.019239,-0.999753
1.5923,-472,-480,-467,-484,-19,-18,-20,-19,0.109077,-0.125555,0.210404,-0.008665,0.017706,-0.027700,-0.999422
1.6284,-483,-491,-478,-496,-20,-19,-18,-20,0.109390,-0.125231,0.210188,-0.016057,0.011769,-0.023352,-0.999529
1.6652,-495,-503,-491,-507,-20,-18,-21,-19,0.109852,-0.124724,0.209958,-0.000976,0.006675,-0.021739,-0.999741
1.7023,-506,-514,-503,-519,-19,-18,-20,-20,0.110271,-0.124267,0.210006,0.005184,0.014641,-0.025206,-0.999562
1.7392,-518,-525,-514,-531,-20,-18,-19,-20,0.110587,-0.123825,0.209559,0.002724,0.006101,-0.027185,-0.999608
1.7755,-530,-537,-525,-542,-19,-19,-19,-19,0.111246,-0.123341,0.209383,-0.006040,0.008083,-0.027216,-0.999579
1.8121,-541,-548,-536,-553,-20,-19,-19,-20,0.111769,-0.122927,0.209499,0.007715,0.009527,-0.028738,-0.999512
1.8481,-553,-560,-548,-565,-19,-18,-20,-19,0.111964,-0.122604,0.209362,0.015677,0.015740,-0.029791,-0.999309
1.8854,-565,-571,-560,-577,-20,-18,-20,-19,0.112366,-0.122203,0.208983,-0.004503,-0.003168,-0.027064,-0.999619
1.9222,-576,-583,-570,-589,-19,-19,-20,-20,0.112958,-0.121765,0.208869,0.002609,-0.011747,-0.020473,-0.999718
1.9591,-587,-594,-581,-601,-19,-18,-19,-20,0.113532,-0.121340,0.208949,0.006580,-0.011431,-0.020312,-0.999707
1.9963,-598,-607,-593,-613,-19,-19,-19,-19,0.113979,-0.120809,0.208616,0.021332,0.002952,-0.029051,-0.999346
2.0331,-610,-618,-604,-625,-19,-20,-19,-19,0.114241,-0.120432,0.208679,0.024910,0.004725,-0.030446,-0.999215
2.0704,-622,-629,-616,-636,-20,-17,-20,-19,0.114549,-0.119972,0.208127,0.005370,-0.015052,-0.026003,-0.999534
2.1074,-633,-640,-628,-648,-20,-18,-20,-20,0.115210,-0.119528,0.208010,0.020542,-0.021840,-0.023776,-0.999268
2.1443,-645,-652,-639,-661,-20,-19,-19,-20,0.115456,-0.119136,0.207755,0.017892,-0.017075,-0.023743,-0.999412
2.1813,-656,-664,-651,-672,-19,-19,-20,-19,0.116140,-0.118532,0.207737,0.025192,-0.006272,-0.031588,-0.999164
