timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103340,-0.141933,0.215641,,,,
0.0005,0,0,0,0,0,0,0,0,0.103333,-0.142420,0.215842,-0.020748,-0.978198,0.202643,-0.040418
0.0406,-2,0,-2,0,-1,0,-2,0,0.103311,-0.142449,0.215790,-0.021076,-0.977816,0.204520,-0.040039
0.0785,-11,0,-11,0,-11,0,-11,0,0.103389,-0.142305,0.215860,-0.022536,-0.977811,0.205043,-0.036532
0.1166,-21,0,-21,0,-15,0,-17,0,0.103398,-0.141970,0.215549,-0.024531,-0.976995,0.205651,-0.050871
0.1526,-32,0,-32,0,-18,0,-18,0,0.103465,-0.141258,0.215927,-0.018702,-0.976897,0.203512,-0.062494
0.1886,-44,0,-43,0,-20,0,-19,0,0.103551,-0.141062,0.215264,-0.022240,-0.978773,0.195103,-0.058686
0.2246,-55,0,-54,0,-19,0,-19,0,0.103555,-0.140773,0.215226,-0.023108,-0.978302,0.196888,-0.060225
0.2626,-66,0,-67,0,-20,0,-19,0,0.103642,-0.140087,0.215744,-0.024585,-0.971394,0.229924,-0.054076
0.2987,-78,0,-78,0,-19,0,-20,0,0.103761,-0.139974,0.215416,-0.023701,-0.969362,0.240836,-0.042117
0.3353,-90,0,-90,0,-20,0,-19,0,0.103798,-0.139709,0.215186,-0.019838,-0.972006,0.231467,-0.035136
0.3736,-101,0,-101,0,-19,0,-20,0,0.103567,-0.138904,0.215622,-0.018340,-0.976394,0.211729,-0.038582
0.4096,-113,0,-113,0,-20,0,-19,0,0.103443,-0.138709,0.215246,-0.016708,-0.972371,0.230590,-0.032297
0.4478,-124,0,-124,0,-19,0,-19,0,0.103643,-0.138247,0.215126,-0.018759,-0.968632,0.245786,-0.031441
0.4838,-135,0,-135,0,-19,0,-19,0,0.103808,-0.137659,0.215264,-0.018713,-0.969733,0.239717,-0.042471
0.5198,-146,0,-146,0,-20,0,-19,0,0.103752,-0.136998,0.215708,-0.016298,-0.970818,0.231774,-0.059391
0.5557,-159,0,-158,0,-20,0,-20,0,0.103742,-0.136531,0.215791,-0.021057,-0.971085,0.228426,-0.066117
0.5916,-170,0,-170,0,-20,0,-20,0,0.103689,-0.136217,0.215431,-0.021768,-0.973755,0.214493,-0.072944
0.6296,-181,0,-181,0,-18,0,-20,0,0.103878,-0.136054,0.214975,-0.022414,-0.967259,0.250351,-0.035114
0.6656,-193,0,-192,0,-20,0,-19,0,0.103833,-0.135802,0.214701,-0.023874,-0.970570,0.237149,-0.034422
0.7016,-204,0,-203,0,-20,0,-20,0,0.103909,-0.135293,0.215044,-0.021620,-0.962809,0.267480,-0.031396
0.7376,-216,0,-216,0,-20,0,-19,0,0.104211,-0.134910,0.214423,-0.023586,-0.963564,0.265233,-0.025283
0.7758,-228,0,-227,0,-20,0,-19,0,0.103954,-0.134044,0.214925,-0.020438,-0.960702,0.274398,-0.036615
