timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103045,-0.147960,0.216003,,,,
0.0003,0,0,2,0,0,0,0,0,0.103116,-0.147601,0.215814,-0.089023,0.040016,-0.020157,-0.995021
0.0416,2,0,4,0,1,0,1,0,0.103158,-0.147636,0.215581,-0.095052,0.043815,-0.019565,-0.994315
0.0783,9,0,11,0,10,0,9,0,0.103138,-0.147639,0.215748,-0.084443,0.039310,-0.017097,-0.995506
0.1142,20,0,21,0,15,0,15,0,0.103217,-0.147952,0.216148,-0.080961,0.052403,-0.021066,-0.995116
0.1504,30,0,32,0,17,0,18,0,0.103024,-0.148336,0.216322,-0.115469,0.043826,-0.017895,-0.992182
0.1884,43,0,42,0,20,0,18,0,0.103112,-0.148661,0.215960,-0.114881,0.035582,-0.016949,-0.992597
0.2254,54,0,54,0,20,0,18,0,0.103386,-0.149023,0.216115,-0.081182,0.041805,-0.023346,-0.995548
0.2622,67,0,65,0,21,0,20,0,0.103340,-0.149510,0.215978,-0.089275,0.043499,-0.022752,-0.994797
0.2996,77,0,77,0,19,0,20,0,0.103143,-0.150166,0.216203,-0.113156,0.060841,-0.018279,-0.991544
0.3362,88,0,88,0,19,0,20,0,0.103112,-0.150172,0.216368,-0.104283,0.065841,-0.019470,-0.992175
0.3724,100,0,99,0,20,0,19,0,0.103286,-0.150805,0.216421,-0.088727,0.056688,-0.021513,-0.994209
0.4117,113,0,109,0,19,0,18,0,0.103333,-0.151178,0.216575,-0.089351,0.061903,-0.018394,-0.993904
0.4483,125,0,122,0,19,0,20,0,0.103409,-0.151495,0.216631,-0.098336,0.062586,-0.016878,-0.993040
0.4854,136,0,133,0,19,0,20,0,0.103587,-0.152034,0.215863,-0.114157,0.038231,-0.011788,-0.992657
0.5225,148,0,145,0,20,0,20,0,0.103578,-0.152407,0.216020,-0.105466,0.046539,-0.013724,-0.993239
0.5592,160,0,155,0,19,0,19,0,0.103692,-0.152991,0.215931,-0.091672,0.048039,-0.018668,-0.994455
0.5954,171,0,166,0,19,0,19,0,0.103765,-0.153696,0.216140,-0.119471,0.046438,-0.013593,-0.991658
