timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.091869,-0.143692,0.212635,,,,
0.0003,0,-4,-5,-1,0,0,0,0,0.091368,-0.144185,0.212837,-0.095912,0.063082,-0.028016,-0.992994
0.0459,-3,-5,-6,-4,-2,0,0,-3,0.091339,-0.144207,0.212939,-0.096002,0.068049,-0.029422,-0.992616
0.0830,-11,-11,-12,-11,-12,-9,-7,-10,0.091379,-0.144361,0.212684,-0.108059,0.066874,-0.027471,-0.991512
0.1198,-21,-21,-22,-21,-15,-17,-15,-15,0.091921,-0.143606,0.212872,-0.087116,0.058346,-0.018997,-0.994307
0.1568,-32,-33,-33,-33,-18,-19,-18,-19,0.092399,-0.143347,0.212803,-0.096678,0.086748,-0.032976,-0.990980
0.1939,-44,-45,-44,-44,-20,-19,-19,-19,0.092582,-0.142825,0.213249,-0.088015,0.084688,-0.028740,-0.992096
0.2310,-56,-57,-55,-56,-20,-19,-18,-20,0.092921,-0.142278,0.212781,-0.086824,0.054647,-0.022838,-0.994462
0.2679,-67,-68,-66,-68,-19,-19,-20,-20,0.093482,-0.142218,0.212239,-0.086677,0.038527,-0.017886,-0.995331
0.3049,-78,-80,-78,-80,-18,-19,-20,-20,0.093917,-0.141720,0.212379,-0.069319,0.037146,-0.020064,-0.996701
0.3419,-89,-91,-90,-92,-20,-18,-19,-19,0.094153,-0.141017,0.212949,-0.072515,0.062014,-0.026595,-0.995082
0.3799,-101,-102,-99,-103,-20,-18,-19,-19,0.094622,-0.140566,0.212732,-0.068480,0.062093,-0.023467,-0.995442
0.4169,-113,-114,-111,-115,-20,-18,-19,-20,0.095069,-0.140316,0.212501,-0.067401,0.069438,-0.027340,-0.994931
0.4537,-123,-126,-122,-127,-19,-19,-19,-20,0.095491,-0.139773,0.212631,-0.068961,0.067947,-0.027542,-0.994922
0.4906,-134,-137,-133,-137,-18,-19,-19,-19,0.095878,-0.139323,0.212343,-0.079078,0.045197,-0.022927,-0.995579
0.5267,-145,-148,-143,-148,-19,-18,-19,-18,0.096234,-0.138756,0.212312,-0.080775,0.048157,-0.022591,-0.995312
0.5628,-157,-160,-154,-160,-20,-19,-19,-20,0.096668,-0.138340,0.212431,-0.067643,0.044229,-0.025609,-0.996400
0.5999,-167,-172,-165,-172,-19,-18,-19,-20,0.097090,-0.137840,0.212182,-0.057902,0.044033,-0.025648,-0.997021
0.6389,-178,-184,-177,-184,-18,-18,-20,-20,0.097643,-0.137413,0.212034,-0.068313,0.056548,-0.027775,-0.995673
0.6757,-190,-195,-189,-195,-19,-18,-20,-19,0.098026,-0.136994,0.211805,-0.062865,0.038181,-0.024601,-0.996988
0.7118,-202,-206,-199,-207,-21,-19,-19,-20,0.098437,-0.136517,0.211885,-0.078151,0.041419,-0.025390,-0.995757
0.7478,-214,-218,-209,-219,-20,-18,-17,-20,0.099026,-0.136107,0.211768,-0.060817,0.038210,-0.021629,-0.997183
0.7857,-224,-228,-221,-231,-19,-18,-20,-20,0.099522,-0.135526,0.212256,-0.037655,0.042475,-0.023594,-0.998109
0.8218,-234,-240,-232,-243,-18,-19,-21,-21,0.099857,-0.135205,0.211677,-0.039746,0.024821,-0.020121,-0.998699
0.8577,-246,-251,-243,-254,-19,-19,-20,-19,0.100104,-0.134523,0.211493,-0.037205,0.012600,-0.020515,-0.999018
0.8938,-256,-264,-254,-265,-20,-19,-19,-18,0.100703,-0.133868,0.212268,-0.052564,0.055725,-0.030137,-0.996606
0.9309,-268,-275,-265,-275,-21,-18,-19,-19,0.101146,-0.133826,0.211115,-0.061391,0.017420,-0.021384,-0.997733
0.9681,-280,-287,-277,-287,-19,-19,-19,-20,0.101583,-0.133038,0.211754,-0.025455,0.023978,-0.020810,-0.999172
1.0050,-290,-299,-288,-298,-17,-19,-20,-19,0.102072,-0.132653,0.211152,-0.031679,0.008850,-0.019791,-0.999263
1.0417,-301,-310,-299,-309,-20,-18,-20,-19,0.102336,-0.131943,0.212091,-0.032195,0.042266,-0.031305,-0.998097
1.0778,-313,-321,-310,-321,-21,-18,-19,-20,0.102763,-0.131528,0.211656,-0.033354,0.021856,-0.027369,-0.998830
1.1149,-325,-332,-320,-332,-20,-19,-18,-20,0.103477,-0.131025,0.211168,-0.019223,0.012829,-0.019729,-0.999538
1.1518,-336,-344,-332,-344,-20,-19,-20,-20,0.103946,-0.130867,0.210943,-0.016200,0.010517,-0.013894,-0.999717
1.1877,-347,-355,-344,-355,-19,-19,-21,-19,0.104242,-0.130379,0.210777,-0.020523,0.005233,-0.019102,-0.999593
1.2237,-359,-366,-354,-367,-20,-18,-20,-20,0.104748,-0.129747,0.211343,-0.030155,0.023194,-0.026931,-0.998913
1.2609,-370,-376,-365,-379,-20,-17,-18,-20,0.105126,-0.129077,0.211579,-0.009478,0.031870,-0.028011,-0.999054
1.2978,-382,-389,-377,-390,-20,-19,-19,-20,0.105705,-0.128786,0.211081,-0.012611,0.008224,-0.019364,-0.999699
1.3349,-392,-401,-387,-402,-19,-19,-19,-19,0.106360,-0.128269,0.210758,-0.021411,0.018095,-0.022237,-0.999360
