timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103360,-0.140305,0.215523,,,,
0.0002,0,0,0,0,0,0,0,0,0.103420,-0.141099,0.215971,-0.020918,-0.976531,0.207441,-0.054028
0.0425,-1,0,-1,0,0,0,-1,0,0.103496,-0.141277,0.215810,-0.022744,-0.976303,0.207446,-0.057291
0.0785,-8,0,-8,0,-9,0,-8,0,0.103363,-0.141161,0.215866,-0.023257,-0.977383,0.201359,-0.060295
0.1145,-18,0,-17,0,-15,0,-15,0,0.103396,-0.140765,0.215625,-0.021159,-0.976844,0.202119,-0.066906
0.1505,-29,0,-28,0,-18,0,-18,0,0.103731,-0.140649,0.215028,-0.025839,-0.978180,0.197665,-0.058526
0.1864,-40,0,-40,0,-19,0,-20,0,0.103637,-0.140049,0.215678,-0.025174,-0.971894,0.226980,-0.057173
0.2224,-51,0,-50,0,-20,0,-19,0,0.103907,-0.140026,0.214994,-0.024497,-0.978353,0.199693,-0.048455
0.2584,-63,0,-62,0,-20,0,-19,0,0.103741,-0.139352,0.215691,-0.022108,-0.976959,0.203450,-0.060584
0.2945,-74,0,-74,0,-19,0,-20,0,0.103642,-0.138855,0.215721,-0.018036,-0.978443,0.200949,-0.044090
0.3326,-86,0,-85,0,-19,0,-20,0,0.103641,-0.138520,0.215627,-0.020814,-0.978281,0.201986,-0.041642
0.3685,-97,0,-97,0,-20,0,-19,0,0.103779,-0.138101,0.215258,-0.022981,-0.974858,0.213100,-0.060927
0.4045,-108,0,-108,0,-20,0,-19,0,0.103788,-0.137669,0.215330,-0.020265,-0.971577,0.230098,-0.051786
0.4424,-120,0,-120,0,-19,0,-20,0,0.103818,-0.137218,0.215434,-0.020857,-0.969764,0.237123,-0.053811
0.4805,-131,0,-132,0,-18,0,-19,0,0.103810,-0.136643,0.215655,-0.022473,-0.973718,0.216108,-0.068304
0.5165,-143,0,-142,0,-21,0,-18,0,0.103874,-0.136199,0.215448,-0.022849,-0.973096,0.218271,-0.070142
