timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.103964,-0.147026,0.216589,,,,
0.0002,0,-4,0,0,0,0,0,0,0.103727,-0.147148,0.216579,-0.102567,0.066785,-0.023287,-0.992208
0.0437,0,-6,0,-3,0,-1,0,-1,0.103794,-0.147097,0.216591,-0.100765,0.065513,-0.023901,-0.992463
0.0836,0,-12,0,-12,0,-9,0,-12,0.103841,-0.147121,0.216602,-0.099587,0.066466,-0.024331,-0.992508
0.1198,0,-23,0,-23,0,-19,0,-18,0.104347,-0.146913,0.216756,-0.092602,0.071587,-0.022243,-0.992877
0.1556,0,-34,0,-35,0,-18,0,-20,0.104865,-0.146839,0.216196,-0.087513,0.045920,-0.022168,-0.994857
0.1917,0,-46,0,-46,0,-19,0,-19,0.105254,-0.146881,0.216197,-0.077214,0.043666,-0.024788,-0.995749
0.2280,0,-58,0,-58,0,-19,0,-20,0.105857,-0.147068,0.215909,-0.102048,0.031859,-0.018251,-0.994102
0.2647,0,-69,0,-70,0,-19,0,-19,0.106450,-0.147188,0.216207,-0.123025,0.030077,-0.012558,-0.991868
0.3007,1,-80,0,-82,0,-18,0,-20,0.106803,-0.147115,0.216269,-0.123183,0.034515,-0.016284,-0.991650
0.3367,0,-91,0,-92,0,-18,0,-19,0.107323,-0.147032,0.216404,-0.104192,0.033219,-0.018401,-0.993832
0.3727,1,-103,0,-103,0,-19,0,-19,0.107783,-0.147058,0.216439,-0.095464,0.038825,-0.017195,-0.994527
0.4087,0,-114,0,-116,0,-19,0,-20,0.108040,-0.147011,0.216870,-0.101070,0.060075,-0.019901,-0.992864
0.4446,0,-125,0,-127,0,-18,0,-19,0.108690,-0.146924,0.216231,-0.096672,0.037371,-0.016395,-0.994479
0.4806,0,-136,0,-138,0,-18,0,-20,0.108921,-0.146997,0.215951,-0.111548,0.016921,-0.012117,-0.993541
0.5165,0,-148,0,-150,0,-18,0,-19,0.109613,-0.147320,0.216374,-0.130947,0.046339,-0.018337,-0.990136
0.5526,0,-159,0,-162,0,-18,0,-20,0.110058,-0.147033,0.216186,-0.119110,0.020811,-0.015879,-0.992536
0.5886,0,-171,0,-173,0,-19,0,-19,0.110675,-0.146906,0.216191,-0.113050,0.030761,-0.018700,-0.992937
0.6246,0,-183,0,-184,0,-19,0,-20,0.111348,-0.147169,0.215935,-0.131286,0.015626,-0.015690,-0.991097
0.6607,0,-194,0,-197,0,-18,0,-20,0.111544,-0.147178,0.216561,-0.105957,0.039262,-0.017580,-0.993440
0.6966,0,-205,0,-208,0,-18,0,-19,0.111972,-0.147045,0.216110,-0.099031,0.019481,-0.019216,-0.994708
0.7327,0,-216,0,-218,0,-19,0,-19,0.112319,-0.147051,0.216234,-0.104141,0.021288,-0.017518,-0.994180
0.7686,1,-227,0,-230,0,-18,0,-19,0.112905,-0.147021,0.216069,-0.090023,0.018276,-0.016532,-0.995635
0.8047,0,-239,0,-242,0,-19,0,-20,0.113643,-0.146872,0.216191,-0.093360,0.010391,-0.008996,-0.995538
