timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.106956,-0.146522,0.215924,,,,
0.0003,0,-1132,0,-1135,0,-12,0,-8,0.149659,-0.143940,0.208330,-0.101791,-0.129930,0.007679,-0.986255
0.0378,1,-1133,0,-1136,0,0,0,-3,0.149692,-0.143936,0.208238,-0.094643,-0.128779,0.003562,-0.987140
0.0757,0,-1131,0,-1132,0,2,0,3,0.149573,-0.143948,0.208293,-0.099619,-0.126577,0.005653,-0.986926
0.1138,0,-1122,0,-1120,0,13,0,14,0.149582,-0.143946,0.208318,-0.100369,-0.127216,0.006461,-0.986763
0.1538,0,-1112,0,-1109,0,17,0,18,0.149178,-0.143939,0.208126,-0.094803,-0.130898,0.004871,-0.986841
0.1898,0,-1100,0,-1097,0,18,0,19,0.148862,-0.143790,0.208223,-0.084832,-0.137084,0.004117,-0.986912
0.2297,0,-1088,0,-1087,0,19,0,19,0.148603,-0.143610,0.208362,-0.083396,-0.145744,0.005372,-0.985786
0.2656,0,-1076,0,-1075,0,18,0,19,0.148314,-0.143572,0.208654,-0.093164,-0.131639,0.005693,-0.986894
0.3017,1,-1064,0,-1065,0,20,0,19,0.147917,-0.143607,0.208974,-0.091777,-0.110078,-0.002559,-0.989673
0.3377,0,-1052,0,-1051,0,18,0,20,0.147556,-0.143810,0.208864,-0.077374,-0.125496,-0.000522,-0.989072
0.3777,0,-1041,0,-1040,0,18,0,19,0.147328,-0.143787,0.209026,-0.072888,-0.130510,0.001004,-0.988764
0.4136,1,-1030,0,-1029,0,18,0,19,0.146895,-0.143785,0.209135,-0.076339,-0.135692,0.001464,-0.987805
0.4497,0,-1019,0,-1017,0,19,0,20,0.146616,-0.143799,0.209450,-0.076849,-0.131664,0.001628,-0.988310
0.4897,1,-1006,0,-1005,0,19,0,20,0.146305,-0.143893,0.209531,-0.083543,-0.129061,0.003068,-0.988106
0.5257,1,-995,0,-994,0,19,0,20,0.145963,-0.143813,0.209944,-0.094484,-0.117492,0.002790,-0.988565
0.5617,0,-983,0,-983,0,18,0,19,0.145828,-0.143763,0.209974,-0.093460,-0.117035,0.001209,-0.988720
0.5977,1,-972,0,-972,0,18,0,19,0.145537,-0.143789,0.209883,-0.089860,-0.123240,0.001248,-0.988299
0.6336,1,-961,0,-960,0,18,0,20,0.145081,-0.143885,0.209981,-0.081330,-0.105857,-0.007281,-0.991023
0.6696,1,-950,0,-949,0,19,0,19,0.144515,-0.143942,0.210361,-0.093737,-0.111141,0.002822,-0.989370
0.7059,1,-939,0,-938,0,18,0,20,0.144174,-0.144053,0.210321,-0.109487,-0.113540,0.005554,-0.987467
0.7417,1,-928,0,-927,0,18,0,19,0.143822,-0.144042,0.210433,-0.098697,-0.101860,0.000582,-0.989891
